label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22
Straight,0.0,0.0,0.0,0.9999980926513672,0.01283109188079834,-0.01337142288684845,0.04088616371154785,0.9999934434890747,0.021366477012634277,-0.013337001204490662,0.04088646173477173,0.9999939203262329,0.02821454405784607,-0.013476207852363586,0.04086601734161377,0.9999935626983643,-0.014600127935409546,-0.011105671525001526,0.037593305110931396,0.9999902248382568,-0.024300843477249146,-0.009642496705055237,0.03753715753555298,0.9999914169311523,-0.031573712825775146,-0.00862191617488861,0.037605345249176025,0.9999904632568359,0.04238143563270569,-0.0048503875732421875,0.3087654113769531,0.9999854564666748,-0.04160749912261963,0.0023184120655059814,0.28828126192092896,0.9999798536300659,0.020802348852157593,0.016287118196487427,0.10187935829162598,0.9999974966049194,-0.01434299349784851,0.01798701286315918,0.09581327438354492,0.9999963045120239,0.12986111640930176,0.08979587256908417,0.5174974799156189,0.9999902248382568,-0.08334603905677795,0.10650913417339325,0.49986493587493896,0.9999374151229858,0.17063236236572266,0.20935995876789093,0.6777387857437134,0.9909164309501648,-0.08833670616149902,0.23798994719982147,0.6277199387550354,0.9892871379852295,0.20234990119934082,0.31819288432598114,0.4765792787075043,0.9900234341621399,-0.06541383266448975,0.34774284064769745,0.4166010022163391,0.9802421927452087,0.21920782327651978,0.3502243012189865,0.4100112318992615,0.975271999835968,-0.06252717971801758,0.38026802241802216,0.34172630310058594,0.9591463804244995,0.2095821499824524,0.351005420088768,0.3256024718284607,0.9772588014602661,-0.04702872037887573,0.37885884940624237,0.2752411961555481,0.9611611366271973,0.20062565803527832,0.34050939977169037,0.44060662388801575,0.9719056487083435,-0.04254835844039917,0.36787383258342743,0.38684073090553284,0.9541122913360596
Straight,0.0,0.0,0.0,0.9999974966049194,0.015566110610961914,-0.013907968997955322,0.039468348026275635,0.9999914169311523,0.023036658763885498,-0.013336598873138428,0.03948479890823364,0.9999920129776001,0.029322385787963867,-0.012483954429626465,0.0394744873046875,0.9999911785125732,-0.013528227806091309,-0.014703333377838135,0.03266477584838867,0.9999880790710449,-0.02345028519630432,-0.014879852533340454,0.03259551525115967,0.9999897480010986,-0.03137493133544922,-0.014898955821990967,0.0326615571975708,0.9999880790710449,0.03999847173690796,-0.0030679404735565186,0.31091243028640747,0.9999786615371704,-0.04518422484397888,-0.005441635847091675,0.273409366607666,0.9999788999557495,0.01675349473953247,0.017612606287002563,0.10447609424591064,0.999996542930603,-0.01912134885787964,0.01577770709991455,0.0935971736907959,0.9999954700469971,0.10251307487487793,0.09737840294837952,0.5454687774181366,0.9999864101409912,-0.11293366551399231,0.09441488981246948,0.48043760657310486,0.9999438524246216,0.1161314845085144,0.22185909748077393,0.7303652688860893,0.9901818633079529,-0.14514625072479248,0.2215968668460846,0.6122680455446243,0.9925988912582397,0.1273443102836609,0.33145251870155334,0.5444664657115936,0.9898467659950256,-0.14696809649467468,0.3310449421405792,0.4197004437446594,0.9823338985443115,0.13519299030303955,0.36569109559059143,0.4842141270637512,0.9738116264343262,-0.15260809659957886,0.36346521973609924,0.34976494312286377,0.961642861366272,0.1256512999534607,0.36585888266563416,0.39969390630722046,0.9760160446166992,-0.13525497913360596,0.3634243309497833,0.2825614809989929,0.9634734988212585,0.11913758516311646,0.3535933792591095,0.5084825158119202,0.9708591103553772,-0.1280899941921234,0.3527280390262604,0.3904980719089508,0.9574117064476013
Straight,0.0,0.0,0.0,0.9999984502792358,0.016127735376358032,-0.011501461267471313,0.0406876802444458,0.9999942779541016,0.025031238794326782,-0.010497868061065674,0.04071760177612305,0.9999946355819702,0.030799657106399536,-0.009671926498413086,0.040684640407562256,0.9999942779541016,-0.012532562017440796,-0.013769418001174927,0.036800384521484375,0.9999918937683105,-0.021974384784698486,-0.014074981212615967,0.036694109439849854,0.999993085861206,-0.030609965324401855,-0.013931423425674438,0.03674960136413574,0.9999922513961792,0.04206779599189758,-0.0022413432598114014,0.3189792037010193,0.9999862909317017,-0.04278212785720825,-0.0042445361614227295,0.2947123646736145,0.9999849796295166,0.01785901188850403,0.01711583137512207,0.10641801357269287,0.9999977350234985,-0.01913312077522278,0.014948561787605286,0.09917294979095459,0.9999970197677612,0.10924032330513,0.09447532892227173,0.5542689561843872,0.9999886751174927,-0.10867837071418762,0.09845238924026489,0.5194879174232483,0.9999476671218872,0.12917599081993103,0.22094270586967468,0.7398665547370911,0.993236243724823,-0.13415944576263428,0.22505158185958862,0.6562630832195282,0.9927335977554321,0.1432482898235321,0.32864952087402344,0.5525324046611786,0.9910234212875366,-0.12936657667160034,0.3338649868965149,0.4475597143173218,0.9848771095275879,0.15427550673484802,0.36371415853500366,0.48651403188705444,0.9758358597755432,-0.13319426774978638,0.36696213483810425,0.36929214000701904,0.9667922854423523,0.1447732150554657,0.3637612462043762,0.3981857895851135,0.977783739566803,-0.11749982833862305,0.36684250831604004,0.2997572422027588,0.9685050845146179,0.13725224137306213,0.35146135091781616,0.5153331756591797,0.9731149673461914,-0.11085572838783264,0.35578787326812744,0.41673344373703003,0.9626122117042542
Straight,0.0,0.0,0.0,0.9999972581863403,0.015999317169189453,-0.013212859630584717,0.03983712196350098,0.9999903440475464,0.02378469705581665,-0.012325286865234375,0.039836227893829346,0.9999910593032837,0.030366182327270508,-0.011230647563934326,0.03981691598892212,0.9999903440475464,-0.012934774160385132,-0.014283210039138794,0.035497069358825684,0.999985933303833,-0.02253943681716919,-0.01422727108001709,0.03542792797088623,0.9999878406524658,-0.03069204092025757,-0.01382717490196228,0.03547185659408569,0.9999862909317017,0.04280334711074829,-0.0026400983333587646,0.3054842948913574,0.9999772310256958,-0.043250083923339844,-0.003362298011779785,0.2787390947341919,0.9999737739562988,0.01802307367324829,0.017016291618347168,0.10143023729324341,0.9999964237213135,-0.018711328506469727,0.015697211027145386,0.09360432624816895,0.9999951124191284,0.10979574918746948,0.09542864561080933,0.5212641060352325,0.9999865293502808,-0.10619285702705383,0.09705454111099243,0.48762866854667664,0.9999316930770874,0.12966090440750122,0.22219938039779663,0.6952347308397293,0.9907913208007812,-0.1326829493045807,0.2246333658695221,0.615198478102684,0.9905486702919006,0.14374250173568726,0.3290565609931946,0.5071237981319427,0.9905877113342285,-0.13390716910362244,0.3338817358016968,0.40380769968032837,0.9815372228622437,0.1554563045501709,0.36360234022140503,0.4432934820652008,0.9765773415565491,-0.13791483640670776,0.36639201641082764,0.33015114068984985,0.9618656039237976,0.14458292722702026,0.3633672595024109,0.3585476875305176,0.9784827828407288,-0.12126225233078003,0.36556166410446167,0.2620465159416199,0.963716983795166,0.1367160677909851,0.3513023257255554,0.4712461531162262,0.9739125967025757,-0.11426863074302673,0.35474687814712524,0.37352269887924194,0.9578360915184021
Straight,0.0,0.0,0.0,0.9999973773956299,0.017006248235702515,-0.01179593801498413,0.03900289535522461,0.9999902248382568,0.024824410676956177,-0.01096537709236145,0.039015114307403564,0.999990701675415,0.03133907914161682,-0.010377675294876099,0.039008915424346924,0.9999899864196777,-0.011775881052017212,-0.013046085834503174,0.03423100709915161,0.9999861717224121,-0.021974563598632812,-0.013049721717834473,0.03415006399154663,0.9999880790710449,-0.029634803533554077,-0.012581199407577515,0.03418850898742676,0.9999865293502808,0.043970972299575806,-0.002877473831176758,0.30815523862838745,0.999975323677063,-0.042139679193496704,-0.0037623345851898193,0.2791444659233093,0.9999741315841675,0.018180161714553833,0.017020732164382935,0.10332262516021729,0.9999959468841553,-0.019096553325653076,0.015287011861801147,0.09485924243927002,0.9999948740005493,0.1107015311717987,0.09489211440086365,0.5334305763244629,0.9999858140945435,-0.10654181241989136,0.09591269493103027,0.49046072363853455,0.9999434947967529,0.1292153298854828,0.22157704830169678,0.7099436968564987,0.9902818202972412,-0.1327679455280304,0.22456732392311096,0.6196193397045135,0.9918560981750488,0.14528271555900574,0.32773083448410034,0.5141980350017548,0.9902586936950684,-0.12888559699058533,0.33348333835601807,0.4092760682106018,0.9833963513374329,0.15615633130073547,0.3621330261230469,0.4497219920158386,0.9755499958992004,-0.13313522934913635,0.36647188663482666,0.33537763357162476,0.9649525880813599,0.14635935425758362,0.36213254928588867,0.3630664348602295,0.9776041507720947,-0.11674687266349792,0.3658541440963745,0.26605308055877686,0.966799259185791,0.13887205719947815,0.35000962018966675,0.47731727361679077,0.9726492762565613,-0.10998570919036865,0.3545660972595215,0.37879320979118347,0.9611165523529053
Straight,0.0,0.0,0.0,0.9999970197677612,0.015232384204864502,-0.013561427593231201,0.03918313980102539,0.9999890327453613,0.022762209177017212,-0.012816965579986572,0.03917372226715088,0.9999897480010986,0.029535144567489624,-0.011894077062606812,0.03914952278137207,0.9999890327453613,-0.01357889175415039,-0.014230340719223022,0.03529345989227295,0.9999843835830688,-0.02337828278541565,-0.01408347487449646,0.03523176908493042,0.9999861717224121,-0.03138852119445801,-0.013666689395904541,0.03527432680130005,0.999984622001648,0.04212912917137146,-0.00328180193901062,0.30512553453445435,0.9999740123748779,-0.04419019818305969,-0.003093332052230835,0.28182798624038696,0.999969482421875,0.018040388822555542,0.017089158296585083,0.10202527046203613,0.9999957084655762,-0.01837143301963806,0.016068577766418457,0.09514826536178589,0.9999942779541016,0.11098501086235046,0.0941535234451294,0.5195000767707825,0.999985933303833,-0.10482946038246155,0.09876805543899536,0.4904296398162842,0.9999349117279053,0.13145992159843445,0.21962368488311768,0.689133420586586,0.9890915155410767,-0.1296488642692566,0.2277992069721222,0.622679278254509,0.9900944828987122,0.1478727161884308,0.32815301418304443,0.4990391135215759,0.9872761368751526,-0.1271270513534546,0.3351091146469116,0.4250556528568268,0.97865229845047,0.1588023602962494,0.3626418709754944,0.4363829493522644,0.969337522983551,-0.13015267252922058,0.3685150742530823,0.35464659333229065,0.9555661082267761,0.14940455555915833,0.3630131483078003,0.35298851132392883,0.9719274044036865,-0.11429557204246521,0.36788511276245117,0.28513872623443604,0.9580686688423157,0.14166292548179626,0.35055863857269287,0.46330884099006653,0.9665282368659973,-0.10802257061004639,0.35659217834472656,0.39433085918426514,0.9515650272369385
Straight,0.0,0.0,0.0,0.9999969005584717,0.016129761934280396,-0.013976424932479858,0.03998291492462158,0.9999887943267822,0.024272054433822632,-0.013307511806488037,0.03996163606643677,0.99998939037323,0.030934184789657593,-0.012302637100219727,0.039944231510162354,0.9999885559082031,-0.012898117303848267,-0.014465808868408203,0.03653609752655029,0.9999843835830688,-0.022220522165298462,-0.014384090900421143,0.03646343946456909,0.9999862909317017,-0.030443519353866577,-0.013963788747787476,0.03648674488067627,0.9999849796295166,0.04382297396659851,-0.003003746271133423,0.30455172061920166,0.9999723434448242,-0.04237765073776245,-0.0033944547176361084,0.28260892629623413,0.9999711513519287,0.018348604440689087,0.017156094312667847,0.100685715675354,0.9999958276748657,-0.018016546964645386,0.01591658592224121,0.09425127506256104,0.9999945163726807,0.11194798350334167,0.09577378630638123,0.515381932258606,0.9999833106994629,-0.10465562343597412,0.09931236505508423,0.4840259253978729,0.9999369382858276,0.13089331984519958,0.22282674908638,0.6824919134378433,0.9883370995521545,-0.1306723654270172,0.22783547639846802,0.612761452794075,0.9895869493484497,0.14413610100746155,0.3293066918849945,0.49044138193130493,0.9855324625968933,-0.13314729928970337,0.33636948466300964,0.40816837549209595,0.9780686497688293,0.1554880440235138,0.36371371150016785,0.4263434410095215,0.9663628935813904,-0.13544276356697083,0.3688521683216095,0.3362487554550171,0.9554104804992676,0.14541038870811462,0.3637026846408844,0.34370940923690796,0.9690656065940857,-0.12017709016799927,0.36744651198387146,0.26573580503463745,0.9577118754386902,0.1375926434993744,0.35145118832588196,0.45490866899490356,0.9633417129516602,-0.11410918831825256,0.3568550646305084,0.37686455249786377,0.9514533281326294
Straight,0.0,0.0,0.0,0.9999970197677612,0.016575753688812256,-0.012144029140472412,0.039013445377349854,0.9999890327453613,0.024845659732818604,-0.011230796575546265,0.03901392221450806,0.9999896287918091,0.031296730041503906,-0.010408014059066772,0.039002060890197754,0.9999889135360718,-0.011921912431716919,-0.013350158929824829,0.034793853759765625,0.9999843835830688,-0.02169632911682129,-0.013187766075134277,0.03471940755844116,0.9999864101409912,-0.02946370840072632,-0.012673944234848022,0.03475165367126465,0.9999847412109375,0.04485201835632324,-0.002515852451324463,0.30756568908691406,0.9999731779098511,-0.04147464036941528,-0.002905219793319702,0.28140896558761597,0.9999703168869019,0.018291592597961426,0.01710544526576996,0.1030951738357544,0.9999957084655762,-0.01856103539466858,0.015527203679084778,0.09543216228485107,0.9999942779541016,0.11190187931060791,0.09579882025718689,0.5289011299610138,0.9999855756759644,-0.10512739419937134,0.09654679894447327,0.4909420311450958,0.9999403953552246,0.13088583946228027,0.22262924909591675,0.7030663639307022,0.9899932742118835,-0.13120871782302856,0.22521430253982544,0.6187825351953506,0.9907211065292358,0.14644944667816162,0.32918694615364075,0.5076675713062286,0.9896155595779419,-0.12961754202842712,0.33468618988990784,0.4057174026966095,0.9811372756958008,0.15743988752365112,0.36291369795799255,0.4429086148738861,0.9743891954421997,-0.13386833667755127,0.368027001619339,0.33152806758880615,0.9610228538513184,0.14767688512802124,0.3630049526691437,0.3565315008163452,0.9765470027923584,-0.11786925792694092,0.3672037422657013,0.2614646553993225,0.9630463123321533,0.14014571905136108,0.35101673007011414,0.4708724617958069,0.9714835286140442,-0.11103019118309021,0.3559258282184601,0.3747408986091614,0.9569383859634399
Straight,0.0,0.0,0.0,0.9999927282333374,0.018821358680725098,-0.011402636766433716,0.041432857513427734,0.999975323677063,0.026313602924346924,-0.009839117527008057,0.04139292240142822,0.999976396560669,0.03352701663970947,-0.00858798623085022,0.04137343168258667,0.9999752044677734,-0.008954465389251709,-0.014864861965179443,0.03639817237854004,0.9999661445617676,-0.01866668462753296,-0.015597283840179443,0.03633236885070801,0.9999698400497437,-0.026103734970092773,-0.016569852828979492,0.036327362060546875,0.9999678134918213,0.0440407395362854,0.003043830394744873,0.30898186564445496,0.9999353885650635,-0.04049098491668701,-0.007905334234237671,0.2796596884727478,0.9999346733093262,0.012918174266815186,0.019490763545036316,0.10137772560119629,0.9999897480010986,-0.02132546901702881,0.014104455709457397,0.09289735555648804,0.9999873638153076,0.08383983373641968,0.10920888185501099,0.5201631486415863,0.9999657869338989,-0.12832272052764893,0.0849396288394928,0.46636179089546204,0.9998884201049805,0.06692135334014893,0.23375552892684937,0.6786518543958664,0.9827846884727478,-0.18865886330604553,0.20682957768440247,0.5812256783246994,0.986102819442749,0.051633596420288086,0.3434729278087616,0.49103012681007385,0.978293776512146,-0.22186970710754395,0.31382831931114197,0.3838205337524414,0.967592179775238,0.05174601078033447,0.37906715273857117,0.42922982573509216,0.9523515701293945,-0.23510518670082092,0.3461163341999054,0.31383177638053894,0.9373378157615662,0.04144209623336792,0.3776172697544098,0.35003915429115295,0.9559513926506042,-0.22052589058876038,0.34737637639045715,0.24459826946258545,0.9405766129493713,0.03760892152786255,0.3648431599140167,0.456513911485672,0.9486986398696899,-0.21079730987548828,0.3373732268810272,0.3529508709907532,0.9324017763137817
Straight,0.0,0.0,0.0,0.9999399185180664,0.027294069528579712,-0.06322836875915527,0.054086148738861084,0.9998279809951782,0.04507952928543091,-0.06349971890449524,0.05436396598815918,0.9998728036880493,0.05948531627655029,-0.0634765625,0.05440330505371094,0.9997996687889099,-0.027535200119018555,-0.06482645869255066,0.03902703523635864,0.9998420476913452,-0.04793828725814819,-0.06432238221168518,0.0395197868347168,0.9998906850814819,-0.06445631384849548,-0.06291460990905762,0.03911006450653076,0.9998468160629272,0.08090749382972717,-0.03057047724723816,0.38167595863342285,0.999784529209137,-0.08683757483959198,-0.028998494148254395,0.32473433017730713,0.9999157190322876,0.027009129524230957,0.0738762617111206,0.1243024468421936,0.9998816251754761,-0.03791993856430054,0.07943689823150635,0.10806620121002197,0.9999268054962158,0.21579033136367798,0.3773369789123535,0.6173602044582367,0.9985069632530212,-0.21899712085723877,0.3700178861618042,0.3760334551334381,0.9996649026870728,0.2642156481742859,0.8530536890029907,0.7319676838815212,0.05200989544391632,-0.29308366775512695,0.8114186525344849,0.39882808923721313,0.1947072595357895,0.25790613889694214,1.1727197170257568,0.5051844418048859,0.011725434102118015,-0.26144570112228394,1.164908766746521,0.053468286991119385,0.05578041821718216,0.29063212871551514,1.310429573059082,0.4388807415962219,0.021984783932566643,-0.270691841840744,1.294515609741211,-0.052509307861328125,0.07417523860931396,0.25079482793807983,1.320456624031067,0.3737141191959381,0.03898438811302185,-0.244042307138443,1.2789398431777954,-0.10743778944015503,0.11736182123422623,0.23336362838745117,1.263705849647522,0.4620892107486725,0.03790245205163956,-0.19303663074970245,1.2425628900527954,0.018111109733581543,0.11050023138523102
